blocking_condition_id,decision_readiness_id,decision_scorecard_id,decision_package_id,condition_type,condition_category,condition_description,severity,blocking_flag,source_phase,source_record_id,responsible_role,required_resolution,resolution_evidence_required,current_status,transition_enabled_after_resolution
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261220-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_002-20260202-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
