decision_action_routing_id,decision_package_id,action_id,action_name,action_eligibility_status,action_reason,prerequisite_count,blocking_condition_count,audit_required,management_selection_required,readiness_status,blocking_gate_affected
DAR-F293FEE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,A011,Continue Monitoring,Not Applicable,No eligibility rule defined for Continue Monitoring under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-F293FEE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-F293FEE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,A013,Defer Decision,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-F293FEE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,A014,Reject Decision Use,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-F293FEE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-F293FEE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-F293FEE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-F293FEE6,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260506,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A003,Validate Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A004,Validate Baseline,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A005,Validate Financial Inputs,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A006,Validate Benefit Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A007,Provide Budget Information,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready with Conditions,1,1,True,True,Ready with Conditions,Any Mandatory Gate Failed
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A011,Continue Monitoring,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A013,Defer Decision,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-6CC8A7F9,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260602,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A003,Validate Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A004,Validate Baseline,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A005,Validate Financial Inputs,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A006,Validate Benefit Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A007,Provide Budget Information,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready with Conditions,1,1,True,True,Ready with Conditions,Any Mandatory Gate Failed
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A011,Continue Monitoring,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A013,Defer Decision,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-CAC703A7,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260608,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A003,Validate Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A004,Validate Baseline,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A005,Validate Financial Inputs,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A006,Validate Benefit Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A007,Provide Budget Information,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready with Conditions,1,1,True,True,Ready with Conditions,Any Mandatory Gate Failed
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A011,Continue Monitoring,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A013,Defer Decision,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-F3BD9351,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A002,Compare Scenario Options,Not Applicable,No eligibility rule defined for Compare Scenario Options under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A003,Validate Assumptions,Allowed,Governed eligibility for Requires Additional Scenario Analysis,0,1,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A004,Validate Baseline,Allowed,Governed eligibility for Requires Additional Scenario Analysis,0,1,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A008,Request Additional Scenario,Allowed,Governed eligibility for Requires Additional Scenario Analysis,0,1,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A009,Request Stakeholder Review,Not Applicable,No eligibility rule defined for Request Stakeholder Review under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Requires Additional Scenario Analysis,1,1,True,True,Requires Additional Scenario Analysis,Scenario Gate
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A011,Continue Monitoring,Allowed,Governed eligibility for Requires Additional Scenario Analysis,0,1,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A013,Defer Decision,Allowed,Governed eligibility for Requires Additional Scenario Analysis,0,1,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
DAR-0CCD9938,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Requires Additional Scenario Analysis,0,0,True,True,Requires Additional Scenario Analysis,
