export_contract_id,decision_package_id,approval_package_id,contract_name,required_fields,contract_status,governance_note
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-EC-financial_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,financial_comparison_sheet,decision_package_id|approval_package_id|financial_review_required|cost_completeness|estimated_scenario_cost|estimated_financial_benefit|estimated_net_financial_impact|roi_status|payback_status|affordability_status|lower_financial_estimate|central_financial_estimate|upper_financial_estimate|financial_confidence,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721-EC-audit_and_lineage_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260721,audit_and_lineage_sheet,decision_package_id|approval_package_id|causality_status|contradiction_warning|provisional_warning|evidence_completeness|lineage_completeness|governance_issue_count|package_limitations|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-EC-decision_package_summary,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,decision_package_summary,decision_package_id|approval_package_id|hospital_name|department_name|dominant_kpi_name|package_status|package_readiness|completeness_status|issue_title|management_narrative,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-EC-full_evidence_package,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,full_evidence_package,decision_package_id|approval_package_id|evidence_reference_count|lineage_reference_count|evidence_complete|lineage_complete|evidence_ids|lineage_ids|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-EC-management_review_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,management_review_sheet,decision_package_id|approval_package_id|management_question_id|question_text|question_category|mandatory_flag|blocking_flag|responsible_role|confirmation_id|confirmation_type|current_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-EC-scenario_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,scenario_comparison_sheet,decision_package_id|approval_package_id|scenario_family|baseline_available|conservative_available|expected_available|higher_intensity_available|comparator_completeness|comparator_consistency|scenario_tradeoff_summary|scenario_displacement_summary|scenario_dominance_summary,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-EC-financial_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,financial_comparison_sheet,decision_package_id|approval_package_id|financial_review_required|cost_completeness|estimated_scenario_cost|estimated_financial_benefit|estimated_net_financial_impact|roi_status|payback_status|affordability_status|lower_financial_estimate|central_financial_estimate|upper_financial_estimate|financial_confidence,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726-EC-audit_and_lineage_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260726,audit_and_lineage_sheet,decision_package_id|approval_package_id|causality_status|contradiction_warning|provisional_warning|evidence_completeness|lineage_completeness|governance_issue_count|package_limitations|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-EC-decision_package_summary,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,decision_package_summary,decision_package_id|approval_package_id|hospital_name|department_name|dominant_kpi_name|package_status|package_readiness|completeness_status|issue_title|management_narrative,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-EC-full_evidence_package,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,full_evidence_package,decision_package_id|approval_package_id|evidence_reference_count|lineage_reference_count|evidence_complete|lineage_complete|evidence_ids|lineage_ids|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-EC-management_review_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,management_review_sheet,decision_package_id|approval_package_id|management_question_id|question_text|question_category|mandatory_flag|blocking_flag|responsible_role|confirmation_id|confirmation_type|current_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-EC-scenario_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,scenario_comparison_sheet,decision_package_id|approval_package_id|scenario_family|baseline_available|conservative_available|expected_available|higher_intensity_available|comparator_completeness|comparator_consistency|scenario_tradeoff_summary|scenario_displacement_summary|scenario_dominance_summary,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-EC-financial_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,financial_comparison_sheet,decision_package_id|approval_package_id|financial_review_required|cost_completeness|estimated_scenario_cost|estimated_financial_benefit|estimated_net_financial_impact|roi_status|payback_status|affordability_status|lower_financial_estimate|central_financial_estimate|upper_financial_estimate|financial_confidence,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822-EC-audit_and_lineage_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260822,audit_and_lineage_sheet,decision_package_id|approval_package_id|causality_status|contradiction_warning|provisional_warning|evidence_completeness|lineage_completeness|governance_issue_count|package_limitations|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-EC-decision_package_summary,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,decision_package_summary,decision_package_id|approval_package_id|hospital_name|department_name|dominant_kpi_name|package_status|package_readiness|completeness_status|issue_title|management_narrative,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-EC-full_evidence_package,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,full_evidence_package,decision_package_id|approval_package_id|evidence_reference_count|lineage_reference_count|evidence_complete|lineage_complete|evidence_ids|lineage_ids|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-EC-management_review_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,management_review_sheet,decision_package_id|approval_package_id|management_question_id|question_text|question_category|mandatory_flag|blocking_flag|responsible_role|confirmation_id|confirmation_type|current_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-EC-scenario_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,scenario_comparison_sheet,decision_package_id|approval_package_id|scenario_family|baseline_available|conservative_available|expected_available|higher_intensity_available|comparator_completeness|comparator_consistency|scenario_tradeoff_summary|scenario_displacement_summary|scenario_dominance_summary,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-EC-financial_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,financial_comparison_sheet,decision_package_id|approval_package_id|financial_review_required|cost_completeness|estimated_scenario_cost|estimated_financial_benefit|estimated_net_financial_impact|roi_status|payback_status|affordability_status|lower_financial_estimate|central_financial_estimate|upper_financial_estimate|financial_confidence,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012-EC-audit_and_lineage_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261012,audit_and_lineage_sheet,decision_package_id|approval_package_id|causality_status|contradiction_warning|provisional_warning|evidence_completeness|lineage_completeness|governance_issue_count|package_limitations|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-EC-decision_package_summary,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,decision_package_summary,decision_package_id|approval_package_id|hospital_name|department_name|dominant_kpi_name|package_status|package_readiness|completeness_status|issue_title|management_narrative,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-EC-full_evidence_package,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,full_evidence_package,decision_package_id|approval_package_id|evidence_reference_count|lineage_reference_count|evidence_complete|lineage_complete|evidence_ids|lineage_ids|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-EC-management_review_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,management_review_sheet,decision_package_id|approval_package_id|management_question_id|question_text|question_category|mandatory_flag|blocking_flag|responsible_role|confirmation_id|confirmation_type|current_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-EC-scenario_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,scenario_comparison_sheet,decision_package_id|approval_package_id|scenario_family|baseline_available|conservative_available|expected_available|higher_intensity_available|comparator_completeness|comparator_consistency|scenario_tradeoff_summary|scenario_displacement_summary|scenario_dominance_summary,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-EC-financial_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,financial_comparison_sheet,decision_package_id|approval_package_id|financial_review_required|cost_completeness|estimated_scenario_cost|estimated_financial_benefit|estimated_net_financial_impact|roi_status|payback_status|affordability_status|lower_financial_estimate|central_financial_estimate|upper_financial_estimate|financial_confidence,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021-EC-audit_and_lineage_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261021,audit_and_lineage_sheet,decision_package_id|approval_package_id|causality_status|contradiction_warning|provisional_warning|evidence_completeness|lineage_completeness|governance_issue_count|package_limitations|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-EC-decision_package_summary,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,decision_package_summary,decision_package_id|approval_package_id|hospital_name|department_name|dominant_kpi_name|package_status|package_readiness|completeness_status|issue_title|management_narrative,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-EC-full_evidence_package,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,full_evidence_package,decision_package_id|approval_package_id|evidence_reference_count|lineage_reference_count|evidence_complete|lineage_complete|evidence_ids|lineage_ids|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-EC-management_review_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,management_review_sheet,decision_package_id|approval_package_id|management_question_id|question_text|question_category|mandatory_flag|blocking_flag|responsible_role|confirmation_id|confirmation_type|current_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-EC-scenario_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,scenario_comparison_sheet,decision_package_id|approval_package_id|scenario_family|baseline_available|conservative_available|expected_available|higher_intensity_available|comparator_completeness|comparator_consistency|scenario_tradeoff_summary|scenario_displacement_summary|scenario_dominance_summary,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-EC-financial_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,financial_comparison_sheet,decision_package_id|approval_package_id|financial_review_required|cost_completeness|estimated_scenario_cost|estimated_financial_benefit|estimated_net_financial_impact|roi_status|payback_status|affordability_status|lower_financial_estimate|central_financial_estimate|upper_financial_estimate|financial_confidence,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127-EC-audit_and_lineage_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261127,audit_and_lineage_sheet,decision_package_id|approval_package_id|causality_status|contradiction_warning|provisional_warning|evidence_completeness|lineage_completeness|governance_issue_count|package_limitations|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-EC-decision_package_summary,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,decision_package_summary,decision_package_id|approval_package_id|hospital_name|department_name|dominant_kpi_name|package_status|package_readiness|completeness_status|issue_title|management_narrative,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-EC-full_evidence_package,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,full_evidence_package,decision_package_id|approval_package_id|evidence_reference_count|lineage_reference_count|evidence_complete|lineage_complete|evidence_ids|lineage_ids|source_phase_list|audit_traceability_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-EC-management_review_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,management_review_sheet,decision_package_id|approval_package_id|management_question_id|question_text|question_category|mandatory_flag|blocking_flag|responsible_role|confirmation_id|confirmation_type|current_status,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-EC-scenario_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,scenario_comparison_sheet,decision_package_id|approval_package_id|scenario_family|baseline_available|conservative_available|expected_available|higher_intensity_available|comparator_completeness|comparator_consistency|scenario_tradeoff_summary|scenario_displacement_summary|scenario_dominance_summary,Active,Export contract governed by Step 2D-2 specification.
DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205-EC-financial_comparison_sheet,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20261205,financial_comparison_sheet,decision_package_id|approval_package_id|financial_review_required|cost_completeness|estimated_scenario_cost|estimated_financial_benefit|estimated_net_financial_impact|roi_status|payback_status|affordability_status|lower_financial_estimate|central_financial_estimate|upper_financial_estimate|financial_confidence,Active,Export contract governed by Step 2D-2 specification.
