queue_assignment_id,decision_action_routing_id,decision_package_id,primary_queue,secondary_queue,queue_reason,queue_priority,responsible_role,escalation_status,blocking_condition_count,pending_prerequisite_count,current_status,governance_note
QUE-77A9BA81,DAR-A531B511,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-BBAE2479,DAR-F3DD26A0,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,Evidence Completion Queue,,Routed based on readiness status: Requires Evidence Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-D7ED2BB8,DAR-E9ADAC44,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-B62BDE5F,DAR-768884EE,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-9A8773C4,DAR-5462F0CF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-66B063CE,DAR-94C1E348,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-52B826BA,DAR-2CA720DF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,Budget Information Queue,,Routed based on readiness status: Requires Budget Data,Medium,,Pending Routing,1,7,Pending Routing,Prototype default - Pending Routing
QUE-730F1314,DAR-45744F6E,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261029,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-EC5AC3DF,DAR-6BEAC2FB,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261110,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-296FDAFF,DAR-2FA00D42,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261116,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-3E504C2F,DAR-579843BD,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261128,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-8CB18649,DAR-CFD7E5D6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261203,Baseline Validation Queue,,Routed based on readiness status: Requires Baseline Validation,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-D3B0DFF6,DAR-A80678B9,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261209,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-770411AD,DAR-9D173217,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261214,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-B9A87D02,DAR-D504E142,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-1BE4AC4A,DAR-38B05503,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-356B7269,DAR-A79481F1,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-3484A9C6,DAR-98A3056A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,Baseline Validation Queue,,Routed based on readiness status: Requires Baseline Validation,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-1861D3C5,DAR-055DD4E2,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-01743928,DAR-A080D16B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-DD75C11A,DAR-5730C828,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-2FFC9818,DAR-D637E4D5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,Evidence Completion Queue,,Routed based on readiness status: Requires Evidence Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-BEAF1A74,DAR-28AB2A25,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-F17D5841,DAR-4B27E726,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-ACB42495,DAR-8786A152,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,Additional Scenario Queue,,Routed based on readiness status: Requires Additional Scenario Analysis,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-6FACAE4E,DAR-7DB39CF4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261009,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-7A5F2844,DAR-A394CB26,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-43F08D89,DAR-702A86AC,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-284F0AA4,DAR-6C03EBB8,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-34F1B66C,DAR-04E2E51A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-102C1379,DAR-BE2E413C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,Budget Information Queue,,Routed based on readiness status: Requires Budget Data,Medium,,Pending Routing,1,7,Pending Routing,Prototype default - Pending Routing
QUE-9B91D535,DAR-B6904B30,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,Baseline Validation Queue,,Routed based on readiness status: Requires Baseline Validation,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-0898145A,DAR-13302777,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,Non-Quantitative Review Queue,,Routed based on readiness status: Non-Quantitative,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-321C9EE4,DAR-B193B83A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,Non-Quantitative Review Queue,,Routed based on readiness status: Non-Quantitative,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-793900A2,DAR-DD7D5326,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,Non-Quantitative Review Queue,,Routed based on readiness status: Non-Quantitative,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-613C53ED,DAR-9CF634B0,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-8D141BD9,DAR-642F3498,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-6A42C23F,DAR-802B91B0,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-E21E422E,DAR-A9286F9D,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-7E577228,DAR-8E141922,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,Not Suitable Register,,Routed based on readiness status: Not Suitable for Decision Use,Low,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-EAF6447E,DAR-3D4EFEF8,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-2BC54649,DAR-667E4884,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-6C054264,DAR-9D8EE118,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-FFF59807,DAR-BB627492,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-3EDADCBD,DAR-5FA84122,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-3A4AB2E8,DAR-2F052166,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-012A39AC,DAR-D3E2D020,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-0B7F1531,DAR-E92BBF5A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-0AD52402,DAR-6F94AF95,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-845855BA,DAR-5B29121D,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-FE267568,DAR-5A9D2A1A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-5C62C888,DAR-FA9D5418,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-40976CCD,DAR-60E864A0,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-1AC16207,DAR-C28BEDE4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D415D7F1,DAR-4DD779B5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-0A8050CF,DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-83BCCB0C,DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-400A2B31,DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-114A771D,DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-3312EC70,DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-A2CA3546,DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-9D8144F2,DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D8D4FFC4,DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-4EDB17CC,DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-BED5CE1E,DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-7BBEC339,DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-8487BB96,DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D8278FF6,DAR-79B648D9,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-96A96079,DAR-91132CD8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-F331F438,DAR-85BE6AB8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-162AF461,DAR-5E72DD37,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-04F6F025,DAR-BD554CF0,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,Financial Input Queue,,Routed based on readiness status: Requires Financial Input,Medium,,Pending Routing,1,7,Pending Routing,Prototype default - Pending Routing
QUE-06BD2E95,DAR-BC81DEE3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260212,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-45C444D7,DAR-56A8C75D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260326,Benefit Validation Queue,,Routed based on readiness status: Requires Benefit Validation,Medium,,Pending Routing,1,7,Pending Routing,Prototype default - Pending Routing
QUE-9BDB5CE0,DAR-92187BB5,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260413,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-DB4F3ADD,DAR-0B9EB225,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260421,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-95E8351B,DAR-0B636B36,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260502,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D2579982,DAR-017794B2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260510,Evidence Completion Queue,,Routed based on readiness status: Requires Evidence Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-EF43E9B4,DAR-4D3397CA,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260515,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-A00C36A8,DAR-ED926096,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260521,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-D51A6D00,DAR-57A63AEB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D6B4C4BE,DAR-8D64AF46,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-776C3782,DAR-1ABB2275,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-A5EA2AE5,DAR-C895CF39,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-6D1D5305,DAR-D388E5F9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-6A9A9C97,DAR-B1534D7C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-6DB1205F,DAR-067BBE3A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-C8DCA7CF,DAR-845120DB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-8F69C5A8,DAR-8ADD4F28,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-A1B650AE,DAR-C09045AD,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-A0CD6E80,DAR-41EC1F94,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Additional Scenario Queue,,Routed based on readiness status: Requires Additional Scenario Analysis,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-405FBCD4,DAR-28A94246,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-63E4B126,DAR-658D5A05,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-6C89A258,DAR-CB813BFF,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-D3BE7AA3,DAR-6671F7E6,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-0902ED1D,DAR-0B9717C1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-EA1B4EA5,DAR-F883E475,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Benefit Validation Queue,,Routed based on readiness status: Requires Benefit Validation,Medium,,Pending Routing,1,7,Pending Routing,Prototype default - Pending Routing
QUE-EF882C15,DAR-2014F10B,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-59049F9E,DAR-82FF9346,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-F55D6631,DAR-72E13BF2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Additional Scenario Queue,,Routed based on readiness status: Requires Additional Scenario Analysis,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-45549FBC,DAR-C6911469,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-9C3E588C,DAR-02BE61BA,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Baseline Validation Queue,,Routed based on readiness status: Requires Baseline Validation,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-3A1FF121,DAR-3BE9BBDF,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-EA5008AA,DAR-9157CEC0,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Financial Input Queue,,Routed based on readiness status: Requires Financial Input,Medium,,Pending Routing,1,7,Pending Routing,Prototype default - Pending Routing
QUE-0BC2649E,DAR-0F5582F7,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-21610420,DAR-3BC4781E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260911,Budget Information Queue,,Routed based on readiness status: Requires Budget Data,Medium,,Pending Routing,1,7,Pending Routing,Prototype default - Pending Routing
QUE-0960F3E4,DAR-1C309785,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260925,Not Suitable Register,,Routed based on readiness status: Not Suitable for Decision Use,Low,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
