approval_package_id,episode_id,recommendation_id,case_id,recommendation_role,final_review_outcome,approval_eligibility,exclusion_reason,required_confirmation,scenario_review_required,financial_review_required,contradiction_severity,provisional_recommendation_flag,evidence_pack_id
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260325,EP-HOSP-001-DEPT-ADM-kpi_006-20260325,REC-CASE-DEPT-ADM-20260325-OPT2,CASE-DEPT-ADM-20260325,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-AAD482147AED
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260325,EP-HOSP-001-DEPT-ADM-kpi_006-20260325,REC-CASE-DEPT-ADM-20260325-OPT3,CASE-DEPT-ADM-20260325,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-AAD482147AED
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260404,EP-HOSP-001-DEPT-ADM-kpi_006-20260404,REC-CASE-DEPT-ADM-20260404-OPT1,CASE-DEPT-ADM-20260404,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-E8717DD15AF4
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260404,EP-HOSP-001-DEPT-ADM-kpi_006-20260404,REC-CASE-DEPT-ADM-20260404-OPT2,CASE-DEPT-ADM-20260404,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-E8717DD15AF4
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260404,EP-HOSP-001-DEPT-ADM-kpi_006-20260404,REC-CASE-DEPT-ADM-20260404-OPT3,CASE-DEPT-ADM-20260404,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-E8717DD15AF4
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260408,EP-HOSP-001-DEPT-ADM-kpi_006-20260408,REC-CASE-DEPT-ADM-20260408-OPT1,CASE-DEPT-ADM-20260408,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-ECC3737E2E58
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260408,EP-HOSP-001-DEPT-ADM-kpi_006-20260408,REC-CASE-DEPT-ADM-20260408-OPT2,CASE-DEPT-ADM-20260408,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-ECC3737E2E58
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260408,EP-HOSP-001-DEPT-ADM-kpi_006-20260408,REC-CASE-DEPT-ADM-20260408-OPT3,CASE-DEPT-ADM-20260408,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-ECC3737E2E58
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260413,EP-HOSP-001-DEPT-ADM-kpi_006-20260413,REC-CASE-DEPT-ADM-20260413-OPT1,CASE-DEPT-ADM-20260413,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F2CD9EF74EC7
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260413,EP-HOSP-001-DEPT-ADM-kpi_006-20260413,REC-CASE-DEPT-ADM-20260413-OPT2,CASE-DEPT-ADM-20260413,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F2CD9EF74EC7
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260413,EP-HOSP-001-DEPT-ADM-kpi_006-20260413,REC-CASE-DEPT-ADM-20260413-OPT3,CASE-DEPT-ADM-20260413,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F2CD9EF74EC7
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260424,EP-HOSP-001-DEPT-ADM-kpi_006-20260424,REC-CASE-DEPT-ADM-20260424-OPT1,CASE-DEPT-ADM-20260424,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-2A150E2A0F98
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260424,EP-HOSP-001-DEPT-ADM-kpi_006-20260424,REC-CASE-DEPT-ADM-20260424-OPT2,CASE-DEPT-ADM-20260424,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-2A150E2A0F98
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260424,EP-HOSP-001-DEPT-ADM-kpi_006-20260424,REC-CASE-DEPT-ADM-20260424-OPT3,CASE-DEPT-ADM-20260424,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-2A150E2A0F98
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,EP-HOSP-001-DEPT-ADM-kpi_006-20260509,REC-CASE-DEPT-ADM-20260509-OPT1,CASE-DEPT-ADM-20260509,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-33F8B21062BA
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,EP-HOSP-001-DEPT-ADM-kpi_006-20260509,REC-CASE-DEPT-ADM-20260509-OPT2,CASE-DEPT-ADM-20260509,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-33F8B21062BA
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,EP-HOSP-001-DEPT-ADM-kpi_006-20260509,REC-CASE-DEPT-ADM-20260509-OPT3,CASE-DEPT-ADM-20260509,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-33F8B21062BA
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,EP-HOSP-001-DEPT-ADM-kpi_006-20260509,REC-CASE-DEPT-ADM-20260510-OPT1,CASE-DEPT-ADM-20260510,Supporting,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-CE9EBAF38A35
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,EP-HOSP-001-DEPT-ADM-kpi_006-20260509,REC-CASE-DEPT-ADM-20260510-OPT2,CASE-DEPT-ADM-20260510,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-CE9EBAF38A35
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260509,EP-HOSP-001-DEPT-ADM-kpi_006-20260509,REC-CASE-DEPT-ADM-20260510-OPT3,CASE-DEPT-ADM-20260510,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-CE9EBAF38A35
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,EP-HOSP-001-DEPT-ADM-kpi_006-20260618,REC-CASE-DEPT-ADM-20260618-OPT1,CASE-DEPT-ADM-20260618,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-061FA7FD899C
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,EP-HOSP-001-DEPT-ADM-kpi_006-20260618,REC-CASE-DEPT-ADM-20260618-OPT2,CASE-DEPT-ADM-20260618,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-061FA7FD899C
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,EP-HOSP-001-DEPT-ADM-kpi_006-20260618,REC-CASE-DEPT-ADM-20260618-OPT3,CASE-DEPT-ADM-20260618,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-061FA7FD899C
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,EP-HOSP-001-DEPT-ADM-kpi_006-20260618,REC-CASE-DEPT-ADM-20260619-OPT1,CASE-DEPT-ADM-20260619,Supporting,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-33B739B586B6
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,EP-HOSP-001-DEPT-ADM-kpi_006-20260618,REC-CASE-DEPT-ADM-20260619-OPT2,CASE-DEPT-ADM-20260619,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-33B739B586B6
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260618,EP-HOSP-001-DEPT-ADM-kpi_006-20260618,REC-CASE-DEPT-ADM-20260619-OPT3,CASE-DEPT-ADM-20260619,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-33B739B586B6
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260623,EP-HOSP-001-DEPT-ADM-kpi_006-20260623,REC-CASE-DEPT-ADM-20260623-OPT1,CASE-DEPT-ADM-20260623,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-2DFAA6E6D926
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260623,EP-HOSP-001-DEPT-ADM-kpi_006-20260623,REC-CASE-DEPT-ADM-20260623-OPT2,CASE-DEPT-ADM-20260623,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-2DFAA6E6D926
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260623,EP-HOSP-001-DEPT-ADM-kpi_006-20260623,REC-CASE-DEPT-ADM-20260623-OPT3,CASE-DEPT-ADM-20260623,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-2DFAA6E6D926
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260629,EP-HOSP-001-DEPT-ADM-kpi_006-20260629,REC-CASE-DEPT-ADM-20260629-OPT1,CASE-DEPT-ADM-20260629,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-148A0B55343F
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260629,EP-HOSP-001-DEPT-ADM-kpi_006-20260629,REC-CASE-DEPT-ADM-20260629-OPT2,CASE-DEPT-ADM-20260629,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-148A0B55343F
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260629,EP-HOSP-001-DEPT-ADM-kpi_006-20260629,REC-CASE-DEPT-ADM-20260629-OPT3,CASE-DEPT-ADM-20260629,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-148A0B55343F
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,EP-HOSP-001-DEPT-ADM-kpi_006-20260703,REC-CASE-DEPT-ADM-20260703-OPT1,CASE-DEPT-ADM-20260703,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-265A42FCDB86
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,EP-HOSP-001-DEPT-ADM-kpi_006-20260703,REC-CASE-DEPT-ADM-20260703-OPT2,CASE-DEPT-ADM-20260703,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-265A42FCDB86
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,EP-HOSP-001-DEPT-ADM-kpi_006-20260703,REC-CASE-DEPT-ADM-20260703-OPT3,CASE-DEPT-ADM-20260703,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-265A42FCDB86
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,EP-HOSP-001-DEPT-ADM-kpi_006-20260703,REC-CASE-DEPT-ADM-20260705-OPT1,CASE-DEPT-ADM-20260705,Supporting,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-CCBB417F55FB
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,EP-HOSP-001-DEPT-ADM-kpi_006-20260703,REC-CASE-DEPT-ADM-20260705-OPT2,CASE-DEPT-ADM-20260705,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-CCBB417F55FB
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260703,EP-HOSP-001-DEPT-ADM-kpi_006-20260703,REC-CASE-DEPT-ADM-20260705-OPT3,CASE-DEPT-ADM-20260705,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-CCBB417F55FB
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260709,EP-HOSP-001-DEPT-ADM-kpi_006-20260709,REC-CASE-DEPT-ADM-20260709-OPT1,CASE-DEPT-ADM-20260709,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-88C24C644014
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260709,EP-HOSP-001-DEPT-ADM-kpi_006-20260709,REC-CASE-DEPT-ADM-20260709-OPT2,CASE-DEPT-ADM-20260709,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-88C24C644014
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260709,EP-HOSP-001-DEPT-ADM-kpi_006-20260709,REC-CASE-DEPT-ADM-20260709-OPT3,CASE-DEPT-ADM-20260709,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-88C24C644014
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260719,EP-HOSP-001-DEPT-ADM-kpi_006-20260719,REC-CASE-DEPT-ADM-20260719-OPT1,CASE-DEPT-ADM-20260719,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-7E199753A2EA
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260719,EP-HOSP-001-DEPT-ADM-kpi_006-20260719,REC-CASE-DEPT-ADM-20260719-OPT2,CASE-DEPT-ADM-20260719,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-7E199753A2EA
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260719,EP-HOSP-001-DEPT-ADM-kpi_006-20260719,REC-CASE-DEPT-ADM-20260719-OPT3,CASE-DEPT-ADM-20260719,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-7E199753A2EA
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,EP-HOSP-001-DEPT-ADM-kpi_006-20260809,REC-CASE-DEPT-ADM-20260809-OPT1,CASE-DEPT-ADM-20260809,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F9CB1E4E6A78
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,EP-HOSP-001-DEPT-ADM-kpi_006-20260809,REC-CASE-DEPT-ADM-20260809-OPT2,CASE-DEPT-ADM-20260809,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F9CB1E4E6A78
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,EP-HOSP-001-DEPT-ADM-kpi_006-20260809,REC-CASE-DEPT-ADM-20260809-OPT3,CASE-DEPT-ADM-20260809,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-F9CB1E4E6A78
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,EP-HOSP-001-DEPT-ADM-kpi_006-20260809,REC-CASE-DEPT-ADM-20260812-OPT1,CASE-DEPT-ADM-20260812,Supporting,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-1F781D05F0F3
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,EP-HOSP-001-DEPT-ADM-kpi_006-20260809,REC-CASE-DEPT-ADM-20260812-OPT2,CASE-DEPT-ADM-20260812,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-1F781D05F0F3
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,EP-HOSP-001-DEPT-ADM-kpi_006-20260809,REC-CASE-DEPT-ADM-20260812-OPT3,CASE-DEPT-ADM-20260812,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-1F781D05F0F3
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,EP-HOSP-001-DEPT-ADM-kpi_006-20260824,REC-CASE-DEPT-ADM-20260824-OPT1,CASE-DEPT-ADM-20260824,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-E594E4E74675
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,EP-HOSP-001-DEPT-ADM-kpi_006-20260824,REC-CASE-DEPT-ADM-20260824-OPT2,CASE-DEPT-ADM-20260824,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-E594E4E74675
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,EP-HOSP-001-DEPT-ADM-kpi_006-20260824,REC-CASE-DEPT-ADM-20260824-OPT3,CASE-DEPT-ADM-20260824,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-E594E4E74675
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,EP-HOSP-001-DEPT-ADM-kpi_006-20260904,REC-CASE-DEPT-ADM-20260904-OPT1,CASE-DEPT-ADM-20260904,Representative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-5E5ED959DC17
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,EP-HOSP-001-DEPT-ADM-kpi_006-20260904,REC-CASE-DEPT-ADM-20260904-OPT2,CASE-DEPT-ADM-20260904,Alternative,Valid with Conditions,Eligible,,Was there a low survey response volume or a change in survey methodology that might affect the satisfaction score?,False,False,Minor,False,DEP-EP-5E5ED959DC17
