approval_package_id,episode_id,hospital_id,department_id,department_name,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,maximum_priority_tier,recommendation_type,proposed_management_action,scenario_review_required,scenario_review_priority,scenario_review_reason,scenario_review_scope,scenario_engine_status,provisional_threshold_flag,provisional_kpi_list,contradiction_severity,financial_review_required
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,EP-HOSP-001-DEPT-ADM-kpi_006-20260824,HOSP-001,DEPT-ADM,Admissions,2026-08-24,2026-08-24,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,EP-HOSP-001-DEPT-ADM-kpi_006-20260904,HOSP-001,DEPT-ADM,Admissions,2026-09-04,2026-09-05,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,EP-HOSP-001-DEPT-ADM-kpi_006-20260923,HOSP-001,DEPT-ADM,Admissions,2026-09-23,2026-09-23,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,EP-HOSP-001-DEPT-ADM-kpi_006-20260928,HOSP-001,DEPT-ADM,Admissions,2026-09-28,2026-10-03,kpi_006,Patient Satisfaction Score,"Critical, Elevated, High",Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,EP-HOSP-001-DEPT-ADM-kpi_006-20261007,HOSP-001,DEPT-ADM,Admissions,2026-10-07,2026-10-07,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,EP-HOSP-001-DEPT-ADM-kpi_006-20261023,HOSP-001,DEPT-ADM,Admissions,2026-10-23,2026-10-23,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,EP-HOSP-001-DEPT-ADM-kpi_006-20261027,HOSP-001,DEPT-ADM,Admissions,2026-10-27,2026-10-27,kpi_006,Patient Satisfaction Score,Elevated,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261202,EP-HOSP-001-DEPT-ADM-kpi_006-20261202,HOSP-001,DEPT-ADM,Admissions,2026-12-02,2026-12-02,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261218,EP-HOSP-001-DEPT-ADM-kpi_006-20261218,HOSP-001,DEPT-ADM,Admissions,2026-12-18,2026-12-18,kpi_006,Patient Satisfaction Score,High,Immediate Stabilisation,"Verify the survey response volume, response rate, and methodology for Admissions during the reporting period. Confirm that the score is based on sufficient responses and that no methodology change (timing, channel, question set) explains the movement. Flag low-confidence scores for management awareness.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,False,,Minor,False
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,EP-HOSP-001-DEPT-DIAG-kpi_001-20260108,HOSP-001,DEPT-DIAG,Diagnostics,2026-01-08,2026-01-08,kpi_001,Staffing Level,Critical,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_005,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,EP-HOSP-001-DEPT-DIAG-kpi_001-20260401,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-01,2026-04-06,kpi_001,Staffing Level,"Critical, High",Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_005,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,EP-HOSP-001-DEPT-DIAG-kpi_001-20260417,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-17,2026-04-17,kpi_001,Staffing Level,Critical,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,EP-HOSP-001-DEPT-DIAG-kpi_001-20260423,HOSP-001,DEPT-DIAG,Diagnostics,2026-04-23,2026-04-24,kpi_001,Staffing Level,"Critical, High",Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_005,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,EP-HOSP-001-DEPT-DIAG-kpi_001-20260507,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-07,2026-05-07,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,EP-HOSP-001-DEPT-DIAG-kpi_001-20260511,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-11,2026-05-12,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,EP-HOSP-001-DEPT-DIAG-kpi_001-20260520,HOSP-001,DEPT-DIAG,Diagnostics,2026-05-20,2026-05-20,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,EP-HOSP-001-DEPT-DIAG-kpi_001-20260606,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-06,2026-06-06,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,EP-HOSP-001-DEPT-DIAG-kpi_001-20260610,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-10,2026-06-13,kpi_001,Staffing Level,"Critical, High",Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_005,Material,True
PKG-EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,EP-HOSP-001-DEPT-DIAG-kpi_001-20260619,HOSP-001,DEPT-DIAG,Diagnostics,2026-06-19,2026-06-19,kpi_001,Staffing Level,Critical,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for Diagnostics. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_005,Material,True
